Date,Open,High,Low,Close,Adj Close,Volume
2021-11-12,42.099998,42.720001,41.900002,42.430000,42.074169,3677900
2021-11-15,42.430000,42.900002,42.209999,42.660000,42.302242,4050700
2021-11-16,42.259998,42.340000,41.500000,41.689999,41.340374,6231100
2021-11-17,41.630001,41.669998,40.590000,40.650002,40.309097,10087200
2021-11-18,40.779999,41.529999,40.650002,41.400002,41.052807,4352100
2021-11-19,41.509998,41.889999,40.750000,40.889999,40.547085,7030800
2021-11-22,41.220001,43.080002,41.160000,42.860001,42.500565,6711900
2021-11-23,42.779999,43.380001,42.410000,43.060001,42.698887,5141900
2021-11-24,43.060001,43.070000,42.299999,42.540001,42.183247,4706900
2021-11-26,42.500000,43.970001,42.500000,43.139999,42.778214,7507200
2021-11-29,42.810001,43.380001,42.320000,42.349998,41.994839,5960000
2021-11-30,42.169998,42.740002,41.380001,41.529999,41.181717,13103900
2021-12-01,41.529999,41.779999,40.180000,40.209999,39.872784,8936400
2021-12-02,42.459999,45.680000,41.730000,44.650002,44.275551,26027500
2021-12-03,45.000000,45.119999,42.939999,43.430000,43.065784,12398500
2021-12-06,43.889999,45.580002,43.549999,45.110001,44.731693,10308200
2021-12-07,45.080002,45.650002,44.900002,45.070000,44.692032,6616200
2021-12-08,45.070000,45.590000,42.090000,42.810001,42.450985,18433300
2021-12-09,42.910000,43.830002,42.889999,43.680000,43.313686,8312900
2021-12-10,43.650002,44.680000,43.459999,44.599998,44.225971,7090000
2021-12-13,44.389999,45.970001,44.209999,45.630001,45.247334,8903600
2021-12-14,45.639999,46.919998,45.029999,45.580002,45.197754,6991500
2021-12-15,45.770000,46.470001,45.639999,46.220001,45.832390,9058300
2021-12-16,46.090000,46.220001,45.450001,45.910000,45.524986,9585300
2021-12-17,45.860001,47.040001,44.770000,44.790001,44.414379,13750500
2021-12-20,44.790001,45.950001,44.709999,45.509998,45.128338,10286000
2021-12-21,45.230000,45.689999,43.599998,43.869999,43.502094,10436600
2021-12-22,43.919998,44.220001,43.020000,43.520000,43.155029,6016000
2021-12-23,43.490002,43.770000,43.180000,43.209999,42.847626,4115600
2021-12-27,43.310001,43.799999,43.040001,43.740002,43.373184,3772400
2021-12-28,43.790001,44.439999,43.740002,44.419998,44.047478,5230600
2021-12-29,44.500000,44.880001,44.299999,44.709999,44.335049,3985300
2021-12-30,45.270000,45.630001,44.669998,45.139999,44.761444,4571900
2021-12-31,45.110001,45.700001,45.110001,45.259998,44.880432,4755500
2022-01-03,44.910000,45.220001,44.520000,45.189999,44.811020,6024700
2022-01-04,45.180000,46.330002,45.099998,46.169998,45.782803,10378100
2022-01-05,46.320000,47.540001,46.279999,46.810001,46.417439,8367700
2022-01-06,47.020000,47.430000,46.349998,47.119999,46.724838,7115600
2022-01-07,47.250000,48.889999,47.139999,48.119999,47.716450,8672700
2022-01-10,48.290001,49.580002,48.150002,49.099998,48.688229,10633500
2022-01-11,49.110001,49.689999,47.330002,47.709999,47.309891,8873500
2022-01-12,47.049999,47.270000,46.169998,47.139999,46.744667,6787000
2022-01-13,47.259998,50.150002,47.150002,49.480000,49.065044,12665700
2022-01-14,49.389999,49.910000,48.650002,49.119999,48.708065,7060700
2022-01-18,48.919998,49.110001,48.279999,48.590000,48.182510,7173100
2022-01-19,48.700001,49.080002,48.060001,48.580002,48.172596,4956300
2022-01-20,48.560001,48.840000,47.110001,47.270000,46.873581,7489900
2022-01-21,47.529999,47.759998,46.820000,46.919998,46.526512,5832900
2022-01-24,47.029999,48.430000,46.790001,47.720001,47.319809,8880200
2022-01-25,46.299999,46.869999,45.049999,45.080002,44.701950,9981100
2022-01-26,45.040001,45.330002,44.180000,44.380001,44.007816,9921800
2022-01-27,44.540001,45.560001,44.540001,45.400002,45.019260,6770500
2022-01-28,43.630001,44.160000,42.889999,43.470001,43.105450,10170300
2022-01-31,43.279999,43.810001,42.700001,43.590000,43.224442,6861900
2022-02-01,43.500000,44.369999,43.150002,44.130001,43.759914,5870600
2022-02-02,44.020000,44.470001,43.380001,44.099998,43.730164,7003600
2022-02-03,44.070000,45.349998,44.060001,45.110001,44.731693,5855200
2022-02-04,44.990002,45.139999,44.310001,44.770000,44.394547,5992800
2022-02-07,45.020000,45.240002,44.169998,44.669998,44.295383,5049300
2022-02-08,44.849998,45.840000,44.639999,45.500000,45.118423,5041000
2022-02-09,45.290001,45.669998,44.939999,45.150002,44.771362,3874000
2022-02-10,45.290001,45.619999,44.849998,45.169998,44.791187,4799300
2022-02-11,45.450001,46.669998,45.340000,46.270000,45.881966,6226600
2022-02-14,45.990002,46.180000,44.709999,45.689999,45.513397,5799700
2022-02-15,45.779999,46.630001,45.310001,46.410000,46.230614,5780600
2022-02-16,46.230000,46.910000,44.259998,44.570000,44.397724,8416000
2022-02-17,44.349998,45.669998,44.349998,45.230000,45.055176,11145200
2022-02-18,45.099998,45.689999,44.919998,45.590000,45.413784,4525000
2022-02-22,45.450001,45.849998,44.830002,45.040001,44.865910,5229800
2022-02-23,45.250000,45.389999,44.400002,44.529999,44.357880,4070900
2022-02-24,44.439999,45.310001,43.139999,44.439999,44.268227,6877700
2022-02-25,45.500000,46.650002,45.000000,46.459999,46.280418,6691400
2022-02-28,45.759998,47.169998,45.759998,46.799999,46.619106,8712800
2022-03-01,48.119999,48.750000,47.430000,48.349998,48.163113,12129700
2022-03-02,48.090000,49.490002,48.090000,49.369999,49.179173,9920000
2022-03-03,52.250000,55.500000,52.250000,55.099998,54.887024,27439600
2022-03-04,54.279999,58.980000,54.209999,58.939999,58.712181,21597500
2022-03-07,58.439999,62.580002,57.259998,57.820000,57.596512,23454400
2022-03-08,57.380001,58.840000,55.660000,55.709999,55.494667,10915700
2022-03-09,55.099998,56.049999,54.470001,55.340000,55.126099,10180400
2022-03-10,55.790001,57.400002,55.200001,57.090000,56.869335,9926500
2022-03-11,56.500000,57.490002,55.860001,55.889999,55.673969,5621000
2022-03-14,55.590000,55.889999,54.279999,55.419998,55.205788,5524100
2022-03-15,55.740002,56.230000,54.660000,56.189999,55.972809,6127900
2022-03-16,55.860001,56.750000,54.419998,54.990002,54.777451,7093200
2022-03-17,55.349998,56.189999,54.689999,55.660000,55.444862,5364800
2022-03-18,55.770000,56.389999,55.160000,55.820000,55.604240,9908000
2022-03-21,55.980000,57.610001,55.619999,55.680000,55.464783,6458600
2022-03-22,56.000000,56.799999,55.130001,56.570000,56.351341,7006000
2022-03-23,56.740002,57.200001,56.169998,56.450001,56.231808,5209300
2022-03-24,56.599998,57.880001,56.419998,56.750000,56.530647,8267000
2022-03-25,56.619999,57.369999,56.490002,57.000000,56.779682,5090400
2022-03-28,56.990002,57.450001,56.619999,57.000000,56.779682,5879100
2022-03-29,56.950001,57.250000,54.889999,56.389999,56.172039,9428400
2022-03-30,56.259998,56.770000,56.029999,56.369999,56.152115,4083700
2022-03-31,56.349998,57.939999,56.310001,57.369999,57.148251,8476600
2022-04-01,57.500000,57.880001,56.619999,57.480000,57.257824,4232100
2022-04-04,57.599998,58.950001,57.080002,57.439999,57.217979,4999900
2022-04-05,57.470001,59.130001,57.299999,57.650002,57.427170,5848300
2022-04-06,57.599998,59.150002,57.279999,58.730000,58.502995,7514500
2022-04-07,59.060001,60.290001,58.799999,59.880001,59.648552,6436400
2022-04-08,62.000000,62.779999,61.119999,61.669998,61.431629,10513400
2022-04-11,61.939999,62.349998,60.450001,60.650002,60.415573,4893700
2022-04-12,59.980000,60.029999,58.389999,58.750000,58.522919,8529700
2022-04-13,58.500000,58.950001,57.630001,58.340000,58.114502,6504500
2022-04-14,58.459999,59.130001,58.200001,58.320000,58.094578,5301300
2022-04-18,57.910000,58.590000,57.610001,57.820000,57.596512,3172800
2022-04-19,58.000000,58.400002,57.549999,57.790001,57.566628,5372200
2022-04-20,58.000000,58.299999,57.369999,57.700001,57.476974,6986500
2022-04-21,57.509998,58.700001,57.279999,58.180000,57.955120,5673200
2022-04-22,58.810001,58.970001,56.980000,57.000000,56.779682,5586700
2022-04-25,56.930000,57.240002,55.840000,56.689999,56.470879,7862600
2022-04-26,56.610001,56.779999,55.480000,55.720001,55.504631,5848800
2022-04-27,56.080002,56.310001,55.230000,55.580002,55.365173,5304200
2022-04-28,55.639999,55.770000,55.099998,55.490002,55.275520,4921800
2022-04-29,55.770000,55.950001,53.790001,53.959999,53.751431,6856400
2022-05-02,54.650002,54.880001,53.220001,53.720001,53.512360,7232700
2022-05-03,54.279999,55.270000,53.730000,54.790001,54.578224,6058400
2022-05-04,54.250000,55.980000,54.250000,55.770000,55.554436,6979500
2022-05-05,55.070000,55.310001,53.389999,53.849998,53.641853,7047200
2022-05-06,53.650002,55.150002,53.380001,53.849998,53.641853,5087800
2022-05-09,53.430000,55.000000,53.139999,54.840000,54.628029,6677800
2022-05-10,54.660000,55.259998,54.419998,55.189999,54.976677,6505200
2022-05-11,55.439999,55.830002,54.080002,54.330002,54.120003,6442100
2022-05-12,55.060001,55.790001,53.980000,54.220001,54.220001,4666100
2022-05-13,54.509998,54.700001,53.259998,53.389999,53.389999,5355900
2022-05-16,53.869999,54.040001,52.650002,53.200001,53.200001,4692300
2022-05-17,52.369999,52.369999,50.759998,51.230000,51.230000,11792100
2022-05-18,49.619999,49.869999,47.349998,47.900002,47.900002,10326900
2022-05-19,47.490002,48.560001,46.790001,48.000000,48.000000,9137900
2022-05-20,48.299999,49.110001,47.660000,48.660000,48.660000,8053000
2022-05-23,48.660000,50.820000,48.500000,50.220001,50.220001,6268200
2022-05-24,49.790001,51.520000,49.650002,51.509998,51.509998,5993900
2022-05-25,51.330002,51.619999,50.340000,51.160000,51.160000,6797000
2022-05-26,52.150002,52.580002,51.820000,52.139999,52.139999,5866700
2022-05-27,51.930000,53.209999,51.730000,52.959999,52.959999,6215600
2022-05-31,52.619999,53.470001,52.330002,52.970001,52.970001,18085900
2022-06-01,53.349998,53.349998,50.730000,51.349998,51.349998,6045300
2022-06-02,51.639999,52.900002,51.439999,52.880001,52.880001,4563300
2022-06-03,53.060001,53.380001,52.459999,52.540001,52.540001,3623100
2022-06-06,52.930000,52.980000,52.139999,52.150002,52.150002,3421100
2022-06-07,51.349998,52.070000,51.119999,52.029999,52.029999,3389500
2022-06-08,52.240002,52.270000,51.169998,51.220001,51.220001,4051200
2022-06-09,51.080002,51.759998,50.389999,50.430000,50.430000,3876700
2022-06-10,50.139999,51.490002,50.000000,51.090000,51.090000,4839900
2022-06-13,50.570000,51.029999,50.110001,50.330002,50.330002,5447400
2022-06-14,50.450001,51.119999,50.099998,50.389999,50.389999,5567500
2022-06-15,50.630001,51.490002,50.389999,50.880001,50.880001,6151700
2022-06-16,48.340000,50.750000,48.330002,50.480099,50.480099,7962447
